Transaction_ID,Transaction_Timestamp,Customer_ID,Date_of_Birth,Gender,Sector,Store_or_Service_ID,Store_Type,Payment_Method,Card_Type,Card_Category,Wallet_Provider,Transaction_Amount_GBP,Payment_Status,Transaction_Channel,Government_Service,Crypto_Type,Spending_Limit_Used,Customer_Segment,Store_or_Service_Name,Device_Type,Promo_Code,App_Version,Merchant_Category_Code,Location
T05801,02-05-2024 14:52:15,001816,06-07-1996,Prefer not to say,Government Services,Public Library,Control,Card,Mastercard,Prepaid,None,452.11,Successful,In_Store,Yes,None,No,Low,Public Library,Laptop,SUMMER24,2.2.0,734,Brandybrug
T05802,10-08-2024 03:42:02,000343,03-03-1967,Female,Entertainment,PlayZone Arcade,Control,QR_Payment,None,None,None,277.52,Successful,Online,No,None,No,High,PlayZone Arcade,Laptop,NONE,1.2.0,657,Fairview
T05803,10-01-2024 18:36:24,000199,03-11-1994,Female,Government Services,Health Department,Control,Card,Mastercard,Credit,None,243.91,Successful,Online,Yes,None,No,High,Health Department,Mobile,NONE,3.0.0,634,Fairview
T05804,20-09-2025 22:07:08,000498,,Prefer not to say,Retail,SparkleJewels,Trial,QR_Payment,None,None,None,384.83,Successful,Online,No,None,No,High,SparkleJewels,Computer,NONE,2.2.0,890,Westhaven
T05805,23-06-2025 23:37:51,001414,19-02-1986,Female,Retail,CineMax,Trial,Cryptocurrency,None,None,None,28.65,Successful,Online,No,Ethereum,No,Low,CineMax,Computer,SUMMER24,2.2.0,665,Oakridge
T05806,26-12-2024 08:04:28,001604,03-05-1994,Male,Retail,SuperMart,Trial,Cryptocurrency,None,None,None,480.64,Successful,Online,No,Other,No,Low,SuperMart,Laptop,SUMMER24,3.2.1,767,Westhaven
T05807,19-06-2024 05:33:38,000266,23-05-1967,Female,Retail,HomeNeeds,Control,QR_Payment,None,None,None,51.83,Successful,In_App,No,None,No,High,HomeNeeds,Mobile,NONE,3.0.0,243,Eastmoor
T05808,15-10-2025 10:49:30,000505,04-02-1966,Female,Retail,JewelBox,Trial,QR_Payment,None,None,None,483.71,Successful,In_Store,No,None,No,Low,JewelBox,Laptop,NONE,3.2.1,340,Eastmoor
T05809,01-06-2024 16:23:52,000431,07-11-2005,Female,Retail,FashionPoint,Control,Virtual_Card,None,None,None,334.61,Successful,Online,No,None,Yes,Low,FashionPoint,Computer,NONE,3.2.1,160,Riverton
T05810,08-10-2025 17:44:29,001850,04-07-1994,Male,Retail,TrendLab,Trial,Cryptocurrency,None,None,None,301.54,Successful,In_App,No,Other,No,Low,TrendLab,Mobile,WINTER25,3.2.1,649,Black Lake
T05811,08-09-2024 05:52:50,001935,24-10-1992,Male,Telecom,ConnectStore,Control,QR_Payment,None,None,None,171.76,Successful,In_App,No,None,No,Low,ConnectStore,Computer,WINTER25,2.1.0,236,Brandybrug
T05812,25-12-2024 07:32:40,000408,22-06-1991,Male,Retail,GameSphere,Trial,Digital_Wallet,None,None,Revolut,147.23,Successful,Online,No,None,No,Low,GameSphere,Computer,NONE,3.1.0,161,Kingsport
T05813,10-10-2025 08:06:39,000288,27-12-1988,Female,Retail,BrightBooks,Control,Card,Mastercard,Prepaid,None,270.9,Successful,In_Store,No,None,No,Low,BrightBooks,Mobile,NONE,1.2.0,735,Kingsport
T05814,02-12-2025 19:54:17,001290,22-10-1951,Female,Retail,TrendyWear,Control,Digital_Wallet,None,None,PayPal,318.15,Successful,In_App,No,None,No,Low,TrendyWear,POS_Terminal,NONE,2.0.0,622,Black Lake
T05815,23-12-2025 04:27:38,000521,21-01-1985,Male,Government Services,Electricity Authority,Control,Card,Visa,Credit,None,420.19,Successful,Online,Yes,None,No,High,Electricity Authority,POS_Terminal,WINTER25,1.0.0,376,Fairview
T05816,25-03-2024 05:57:53,001201,05-02-1989,Male,Government Services,Public Housing Office,Trial,Virtual_Card,None,None,None,11.65,Successful,In_App,Yes,None,No,Low,Public Housing Office,POS_Terminal,NONE,3.1.0,321,Johnsville
T05817,16-01-2024 21:19:34,001033,01-05-2005,Female,Retail,GameSphere,Control,Virtual_Card,None,None,None,489.02,Successful,In_App,No,None,Yes,Medium,GameSphere,Laptop,SUMMER24,2.2.0,476,Westhaven
T05818,08-02-2025 03:35:40,000579,16-11-2008,Male,Retail,CineMax,Control,Card,Visa,Credit,None,65.06,Successful,Online,No,None,No,Low,CineMax,Mobile,SUMMER24,3.2.1,620,Stonebridge
T05819,23-04-2025 15:23:22,001313,07-12-2000,Male,Government Services,Municipal Services Office,Control,Cryptocurrency,None,None,None,217.25,Successful,Online,Yes,Ethereum,No,Low,Municipal Services Office,POS_Terminal,SUMMER24,2.1.0,181,Fairview
T05820,06-09-2024 23:36:35,001016,10-11-1984,Female,Retail,FreshFoods,Control,Card,Mastercard,Prepaid,None,170.96,Successful,In_Store,No,None,No,Medium,FreshFoods,Computer,WINTER25,2.0.0,843,Stonebridge
T05821,16-03-2025 01:20:58,001978,28-05-1962,Female,Retail,CozyCafe,Control,Card,Amex,Credit,None,485.91,Successful,In_App,No,None,No,High,CozyCafe,Laptop,NONE,2.1.0,109,Riverton
T05822,21-06-2024 10:18:19,000602,28-10-1960,Female,Retail,MegaGadgets,Control,Cryptocurrency,None,None,None,448.78,Successful,In_Store,No,Bitcoin,No,Low,MegaGadgets,Laptop,SUMMER24,3.2.1,167,Black Lake
T05823,31-12-2024 22:15:44,001486,11-02-1983,Male,Telecom,ConnectStore,Control,Digital_Wallet,None,None,Revolut,177.69,Successful,In_App,No,None,No,Medium,ConnectStore,Mobile,SUMMER24,1.0.0,958,Westhaven
T05824,02-06-2025 09:55:53,000346,02-05-2004,Female,Retail,EliteElectronics,Control,QR_Payment,None,None,None,426.7,Successful,In_App,No,None,No,Low,EliteElectronics,Laptop,NONE,2.0.0,729,Stonebridge
T05825,12-04-2024 09:31:58,000650,03-06-1983,Female,Government Services,Tax Office,Control,Cryptocurrency,None,None,None,220.92,Successful,In_Store,Yes,Bitcoin,No,Low,Tax Office,Mobile,NONE,1.2.0,592,Johnsville
T05826,03-09-2024 11:32:19,000381,02-10-1987,Female,Government Services,Urban Planning Office,Trial,Digital_Wallet,None,None,,427.85,Successful,In_Store,Yes,None,No,Low,Urban Planning Office,Laptop,NONE,1.2.0,523,Eastmoor
T05827,01-12-2025 07:45:15,001561,10-07-1990,Female,Retail,BrightBooks,Control,Card,Mastercard,Credit,None,190.78,Successful,Online,No,None,No,Low,BrightBooks,Laptop,NONE,2.0.0,447,Oakridge
T05828,21-03-2024 13:24:44,001611,01-06-1950,Male,Retail,MegaGadgets,Control,Card,Mastercard,Credit,None,149.75,Successful,In_App,No,None,No,Medium,MegaGadgets,Mobile,SUMMER24,2.2.0,564,Oakridge
T05829,13-06-2024 08:44:50,000751,28-09-2006,Male,Retail,JewelBox,Trial,Card,Amex,Credit,None,440.55,Successful,In_Store,No,None,No,Low,JewelBox,Computer,WINTER25,3.0.0,193,Kingsport
T05830,22-07-2024 08:55:43,000608,13-01-1965,Female,Retail,FashionHub,Trial,Virtual_Card,None,None,None,302.67,Successful,In_App,No,None,No,Medium,FashionHub,Laptop,SUMMER24,2.2.0,275,Brandybrug
T05831,11-01-2025 22:04:33,001456,16-06-1954,Male,Telecom,ConnectStore,Trial,Card,Amex,Debit,None,153.2,Successful,In_App,No,None,No,Low,ConnectStore,Computer,SUMMER24,3.0.0,478,Eastmoor
T05832,08-01-2024 12:52:52,000368,17-06-1966,Male,Government Services,Metro Transit,Control,Card,Visa,Debit,None,269.13,Successful,In_App,Yes,None,No,High,Metro Transit,Computer,NONE,1.2.0,293,Brandybrug
T05833,09-02-2024 04:28:39,000622,,Female,Telecom,Connect Telecom,Control,QR_Payment,None,None,None,80.7,Successful,In_App,No,None,No,Low,Connect Telecom,POS_Terminal,SUMMER24,,260,Oakridge
T05834,29-12-2025 16:21:06,000607,03-05-1990,Male,Retail,CozyCafe,Control,Card,Visa,Credit,None,202.33,Successful,Online,No,None,No,High,CozyCafe,Computer,WINTER25,1.0.0,674,Fairview
T05835,03-07-2024 02:51:07,000289,09-03-1957,Male,Government Services,Tax Office,Trial,Card,Amex,Debit,None,447.55,Successful,In_Store,Yes,None,No,Medium,Tax Office,POS_Terminal,WINTER25,1.2.0,166,Fairview
T05836,24-06-2024 16:27:25,000328,27-05-1948,Male,Retail,EliteElectronics,Control,QR_Payment,None,None,None,331.0,Successful,In_App,No,None,No,Medium,EliteElectronics,Laptop,SUMMER24,1.0.0,228,Fairview
T05837,31-03-2024 03:44:04,001513,27-07-1955,Female,Government Services,Community Health Center,Control,Card,Amex,Debit,None,218.41,Successful,In_App,Yes,None,No,Low,Community Health Center,Laptop,NONE,2.2.0,604,Johnsville
T05838,15-05-2025 03:40:39,001438,10-12-1966,Male,Government Services,Municipal Services Office,Control,Virtual_Card,None,None,None,68.87,Successful,In_Store,Yes,None,No,Medium,Municipal Services Office,Laptop,WINTER25,3.1.0,730,Eastmoor
T05839,13-07-2024 18:21:17,001140,03-06-1964,Female,Retail,GadgetHouse,Trial,QR_Payment,None,None,None,260.3,Successful,In_App,No,None,No,High,GadgetHouse,Computer,SUMMER24,3.0.0,614,Fairview
T05840,07-01-2024 20:18:15,000245,09-03-1946,Male,Retail,FashionPoint,Control,Card,Mastercard,Debit,None,174.73,Successful,In_App,No,None,No,Medium,FashionPoint,Computer,SUMMER24,2.0.0,760,Johnsville
T05841,20-11-2024 19:45:23,001812,27-01-1966,Female,Government Services,Transport Authority,Control,Cryptocurrency,None,None,None,179.48,Successful,Online,Yes,Bitcoin,No,Low,Transport Authority,POS_Terminal,WINTER25,2.1.0,843,Black Lake
T05842,03-06-2025 23:19:14,001248,07-09-1999,Female,Government Services,Health Department,Control,Card,Visa,Credit,None,13.95,Successful,Online,Yes,None,No,Low,Health Department,Mobile,NONE,1.1.0,818,Fairview
T05843,23-12-2024 18:26:22,001494,20-04-1995,Female,Retail,GameSphere,Control,Virtual_Card,None,None,None,170.01,Successful,In_Store,No,None,No,Low,GameSphere,Computer,WINTER25,2.1.0,138,Oakridge
T05844,23-02-2025 16:35:01,001140,03-06-1964,Female,Retail,CozyCafe,Control,Card,Visa,Debit,None,82.11,Successful,In_Store,No,None,No,High,CozyCafe,Laptop,SUMMER24,2.1.0,983,Johnsville
T05845,07-03-2025 07:33:10,001614,23-04-2006,Male,Retail,FashionHub,Control,QR_Payment,None,None,None,279.21,Successful,In_Store,No,None,No,Low,FashionHub,POS_Terminal,SUMMER24,2.1.0,529,Brandybrug
T05846,13-02-2024 07:07:34,001664,02-02-1954,Male,Government Services,Road Safety Office,Control,Digital_Wallet,None,None,Wish,153.13,Successful,Online,Yes,None,No,Low,Road Safety Office,Laptop,SUMMER24,2.2.0,882,Stonebridge
T05847,28-06-2024 03:10:33,001617,14-12-2001,Male,Retail,ActiveSports,Control,Cryptocurrency,None,None,None,243.61,Successful,In_Store,No,Other,No,Low,ActiveSports,Laptop,NONE,2.2.0,231,Eastmoor
T05848,28-01-2025 19:18:27,000196,28-02-1986,Female,Retail,FastFuel,Control,Virtual_Card,None,None,None,457.6,Successful,In_Store,No,None,No,Low,FastFuel,Laptop,NONE,2.2.0,433,Westhaven
T05849,01-10-2024 19:37:00,000641,15-08-1953,Female,Retail,PrimeBakery,Control,Cryptocurrency,None,None,None,181.8,Successful,In_App,No,Bitcoin,No,Low,PrimeBakery,Computer,NONE,2.1.0,173,Eastmoor
T05850,07-09-2025 10:59:13,001178,22-03-1966,Male,Government Services,Local Government Office,Trial,Virtual_Card,None,None,None,435.98,Successful,Online,Yes,None,No,Medium,Local Government Office,Laptop,NONE,3.1.0,682,Brandybrug
T05851,20-06-2025 00:25:20,001582,21-05-1995,Female,Retail,SuperMart,Trial,Digital_Wallet,None,None,PayPal,62.6,Successful,Online,No,None,No,Medium,SuperMart,Laptop,NONE,3.1.0,772,Black Lake
T05852,25-05-2025 13:06:18,000471,03-04-1974,Male,Retail,MegaMall,Control,Digital_Wallet,None,None,Wish,251.26,Successful,In_Store,No,None,No,Low,MegaMall,POS_Terminal,SUMMER24,1.2.0,791,Stonebridge
T05853,24-01-2024 13:29:10,000119,19-10-1994,Female,Government Services,Transport Authority,Control,Card,Mastercard,Credit,None,16.22,Successful,In_Store,Yes,None,No,Low,Transport Authority,Computer,SUMMER24,1.0.0,928,Stonebridge
T05854,14-08-2025 02:33:26,001195,07-03-1947,Male,Government Services,Municipal Services Office,Control,Virtual_Card,None,None,None,343.81,Successful,In_App,Yes,None,No,Low,Municipal Services Office,Computer,SUMMER24,1.2.0,348,Oakridge
T05855,01-11-2024 03:26:46,000393,10-08-2003,Female,Government Services,Public Library,Control,Virtual_Card,None,None,None,462.16,Successful,In_Store,Yes,None,Yes,Low,Public Library,Computer,SUMMER24,1.1.0,552,Oakridge
T05856,16-09-2024 21:53:34,001460,04-11-2006,Male,Government Services,Urban Planning Office,Control,Virtual_Card,None,None,None,429.34,Successful,In_Store,Yes,None,Yes,Medium,Urban Planning Office,Mobile,NONE,2.1.0,821,Eastmoor
T05857,03-11-2024 13:58:08,001233,19-07-1999,Female,Retail,QuickCafe,Control,QR_Payment,None,None,None,477.6,Successful,Online,No,None,No,Medium,QuickCafe,Laptop,NONE,1.0.0,876,Oakridge
T05858,04-12-2024 12:07:31,001235,19-02-2006,Female,Government Services,Community Health Center,Trial,Card,Amex,Credit,None,287.11,Successful,In_Store,Yes,None,No,Low,Community Health Center,Mobile,WINTER25,2.1.0,426,Riverton
T05859,29-06-2025 02:07:16,000269,17-12-1955,Male,Government Services,Social Services Center,Control,QR_Payment,None,None,None,319.4,Successful,In_App,Yes,None,No,Low,Social Services Center,Mobile,SUMMER24,2.1.0,213,Black Lake
T05860,14-05-2024 14:15:43,001505,07-11-1952,Female,Entertainment,PlayZone Arcade,Trial,Virtual_Card,None,None,None,281.19,Successful,In_App,No,None,Yes,Low,PlayZone Arcade,Mobile,SUMMER24,,718,Brandybrug
T05861,16-01-2025 04:18:00,000966,16-03-1955,Female,Government Services,Metro Transit,Trial,Cryptocurrency,None,None,None,117.2,Successful,In_Store,Yes,Other,No,Low,Metro Transit,Mobile,NONE,2.0.0,813,Stonebridge
T05862,24-05-2025 10:42:55,000529,03-01-1957,Male,Retail,FreshMart,Trial,Digital_Wallet,None,None,Revolut,356.25,Successful,In_App,No,None,No,Low,FreshMart,Mobile,WINTER25,3.2.1,631,Fairview
T05863,15-01-2025 02:46:40,000303,,Male,Retail,FreshMart,Control,Card,Amex,Credit,None,38.62,Successful,Online,No,None,No,Medium,FreshMart,Computer,WINTER25,2.1.0,111,Riverton
T05864,11-08-2025 12:07:53,000994,08-07-1979,Female,Government Services,Water Board,Trial,Cryptocurrency,None,None,None,435.38,Successful,Online,Yes,Ethereum,No,Low,Water Board,Mobile,NONE,3.1.0,199,Westhaven
T05865,25-09-2025 21:13:47,000549,17-09-1995,Female,Retail,QuickShop,Trial,Card,Mastercard,Prepaid,None,92.11,Successful,Online,No,None,No,High,QuickShop,Computer,SUMMER24,2.0.0,595,Eastmoor
T05866,04-11-2024 01:02:11,000300,15-12-1975,Prefer not to say,Entertainment,PlayZone Arcade,Trial,QR_Payment,None,None,None,380.08,Successful,In_App,No,None,No,Medium,PlayZone Arcade,Laptop,NONE,1.0.0,819,Westhaven
T05867,09-05-2024 09:47:21,000791,01-11-1946,Female,Government Services,Municipal Services Office,Control,Cryptocurrency,None,None,None,61.96,Successful,In_Store,Yes,Bitcoin,No,Low,Municipal Services Office,Computer,NONE,2.2.0,277,Johnsville
T05868,31-12-2025 06:14:02,001068,08-10-1990,Male,Retail,TechStore,Trial,Digital_Wallet,None,None,Wish,179.7,Successful,In_App,No,None,No,Low,TechStore,Laptop,NONE,2.1.0,795,Oakridge
T05869,17-01-2025 03:31:37,000578,05-08-1945,Male,Retail,StyleCorner,Trial,Digital_Wallet,None,None,Wish,146.75,Successful,Online,No,None,No,Low,StyleCorner,Laptop,WINTER25,1.2.0,495,Fairview
T05870,25-08-2025 00:41:07,000321,21-01-1976,Female,Retail,FunZone Amusements,Trial,QR_Payment,None,None,None,128.08,Successful,In_Store,No,None,No,Low,FunZone Amusements,Laptop,SUMMER24,2.1.0,214,Black Lake
T05871,19-10-2025 20:24:26,000759,01-05-1955,Male,Retail,JewelBox,Control,Cryptocurrency,None,None,None,195.54,Successful,Online,No,Other,No,Low,JewelBox,Laptop,NONE,3.1.0,602,Brandybrug
T05872,04-03-2025 04:11:59,000798,01-12-1971,Female,Retail,MegaGadgets,Control,Virtual_Card,None,None,None,370.02,Successful,Online,No,None,No,Low,MegaGadgets,POS_Terminal,SUMMER24,2.1.0,446,Westhaven
T05873,08-10-2025 04:55:00,000255,14-07-2002,Female,Retail,FashionHub,Control,Virtual_Card,None,None,None,204.72,Successful,In_App,No,None,Yes,Low,FashionHub,Computer,SUMMER24,1.2.0,537,Kingsport
T05874,04-01-2025 23:16:03,000275,22-09-2006,Male,Telecom,Connect Telecom,Trial,QR_Payment,None,None,None,443.27,Successful,In_Store,No,None,No,Low,Connect Telecom,Computer,SUMMER24,1.0.0,255,Black Lake
T05875,12-12-2025 07:26:07,000914,15-08-1986,Male,Entertainment,CinemaWorld,Control,Virtual_Card,None,None,None,478.83,Successful,In_App,No,None,No,Medium,CinemaWorld,Computer,NONE,1.1.0,807,Eastmoor
T05876,20-08-2024 13:47:40,000468,08-04-1992,Male,Government Services,Electricity Authority,Trial,QR_Payment,None,None,None,232.31,Successful,In_App,Yes,None,No,Low,Electricity Authority,POS_Terminal,NONE,1.2.0,337,Stonebridge
T05877,02-07-2025 11:00:31,001430,11-09-1965,Female,Retail,ActiveGear,Control,Digital_Wallet,None,None,Revolut,275.26,Successful,In_App,No,None,No,Medium,ActiveGear,Mobile,SUMMER24,1.0.0,959,Kingsport
T05878,01-10-2024 13:25:38,001275,25-07-2007,Male,Retail,MegaGadgets,Control,Virtual_Card,None,None,None,424.27,Successful,In_Store,No,None,No,Medium,MegaGadgets,Computer,SUMMER24,2.1.0,734,Riverton
T05879,11-12-2025 17:18:23,001652,24-12-1993,Female,Retail,FashionHub,Control,Cryptocurrency,None,None,None,175.13,Successful,Online,No,Bitcoin,No,Low,FashionHub,Mobile,SUMMER24,2.2.0,776,Riverton
T05880,29-11-2024 01:45:49,000704,20-03-1948,Male,Government Services,Road Safety Office,Control,Digital_Wallet,None,None,Wish,430.14,Successful,In_App,Yes,None,No,Medium,Road Safety Office,Mobile,NONE,2.0.0,514,Brandybrug
T05881,19-07-2024 17:00:15,001396,06-09-2001,Female,Retail,TrendLab,Trial,QR_Payment,None,None,None,217.3,Successful,In_App,No,None,No,Low,TrendLab,Laptop,SUMMER24,3.2.1,342,Fairview
T05882,20-09-2024 19:53:44,001614,23-04-2006,Male,Government Services,Tax Office,Trial,Virtual_Card,None,None,None,480.52,Successful,Online,Yes,None,No,Low,Tax Office,POS_Terminal,SUMMER24,1.1.0,370,Johnsville
T05883,26-06-2024 11:46:26,000650,03-06-1983,Female,Government Services,Health Department,Control,Digital_Wallet,None,None,Wish,420.0,Successful,In_App,Yes,None,No,Low,Health Department,Computer,SUMMER24,2.1.0,937,Johnsville
T05884,17-05-2024 04:37:40,000033,24-02-1954,Female,Government Services,Public Transport Hub,Control,Card,Amex,Credit,None,193.03,Successful,In_App,Yes,None,,Low,Public Transport Hub,Laptop,WINTER25,3.2.1,426,Brandybrug
T05885,09-06-2025 15:36:18,000483,28-08-1954,Male,Retail,GlobalMart,Control,QR_Payment,None,None,None,463.8,Successful,In_App,No,None,No,Medium,GlobalMart,POS_Terminal,SUMMER24,1.1.0,442,Riverton
T05886,16-02-2025 18:53:04,001504,14-07-1982,Male,Retail,ActiveSports,Control,Virtual_Card,None,None,None,254.12,Successful,In_App,No,None,Yes,Medium,ActiveSports,Mobile,SUMMER24,3.2.1,213,Johnsville
T05887,05-10-2025 06:48:50,000128,10-03-1958,Male,Retail,UrbanBites,Control,Card,Visa,Debit,None,11.4,Successful,In_App,No,None,No,Low,UrbanBites,POS_Terminal,NONE,3.0.0,593,Oakridge
T05888,20-10-2024 17:45:00,001437,20-08-1961,Female,Government Services,Road Safety Office,Trial,Cryptocurrency,None,None,None,380.47,Successful,In_App,Yes,Ethereum,No,High,Road Safety Office,Computer,WINTER25,2.0.0,349,Oakridge
T05889,03-06-2024 21:37:21,000934,03-04-1965,Female,Retail,HomeNeeds,Trial,Card,Mastercard,Prepaid,None,413.75,Successful,In_App,No,None,No,Low,HomeNeeds,POS_Terminal,SUMMER24,2.0.0,188,Black Lake
T05890,30-12-2024 18:57:23,000909,03-10-1980,Female,Retail,GlobalMart,Trial,QR_Payment,None,None,None,124.01,Successful,In_Store,No,None,No,Low,GlobalMart,POS_Terminal,WINTER25,1.1.0,376,Kingsport
T05891,11-03-2024 07:01:59,000338,01-09-2008,Male,Retail,QuickShop,Control,QR_Payment,None,None,None,240.45,Successful,In_Store,No,None,No,Low,QuickShop,Mobile,SUMMER24,3.1.0,871,Brandybrug
T05892,14-02-2024 08:38:47,001258,19-01-1948,Female,Retail,CityBakery,Control,Digital_Wallet,None,None,Revolut,82.81,Successful,In_App,No,None,No,Low,CityBakery,Mobile,SUMMER24,1.0.0,732,Oakridge
T05893,18-12-2024 10:30:10,001702,03-08-1996,Female,Retail,UrbanBites,Control,Virtual_Card,None,None,None,435.22,Successful,Online,No,None,No,Medium,UrbanBites,Mobile,WINTER25,3.1.0,462,Oakridge
T05894,22-12-2024 22:53:36,000089,14-06-1969,Male,Government Services,Local Government Office,Control,Digital_Wallet,None,None,Wish,259.89,Successful,In_Store,Yes,None,No,Medium,Local Government Office,POS_Terminal,SUMMER24,2.0.0,380,Johnsville
T05895,21-12-2025 10:52:24,001803,14-12-1998,Male,Telecom,SparkMobile,Control,Cryptocurrency,None,None,None,37.88,Successful,Online,No,Ethereum,No,Low,SparkMobile,Mobile,NONE,2.0.0,154,Johnsville
T05896,15-10-2024 12:53:03,000398,02-07-1949,Female,Retail,FastFuel,Control,Digital_Wallet,None,None,Revolut,487.37,Successful,Online,No,None,No,Low,FastFuel,Mobile,NONE,2.2.0,518,Black Lake
T05897,30-01-2025 04:52:55,001092,25-01-1984,Female,Retail,FunZone Amusements,Trial,Cryptocurrency,None,None,None,400.45,Successful,Online,No,Other,No,Medium,FunZone Amusements,POS_Terminal,SUMMER24,3.2.1,419,Johnsville
T05898,21-09-2025 03:23:16,001227,15-06-1986,Female,Retail,BookNest,Trial,QR_Payment,None,None,None,195.14,Successful,Online,No,None,No,Low,BookNest,Computer,WINTER25,1.2.0,354,Brandybrug
T05899,29-05-2025 16:00:16,001499,25-11-2002,Female,Retail,CineMax,Control,Digital_Wallet,None,None,Wish,161.96,Successful,In_App,No,None,No,High,CineMax,Computer,SUMMER24,3.2.1,720,Eastmoor
T05900,27-05-2024 06:58:59,000671,15-02-1975,Male,Retail,EliteElectronics,Trial,QR_Payment,None,None,None,57.16,Successful,In_App,No,None,No,Medium,EliteElectronics,Mobile,WINTER25,3.2.1,511,Eastmoor
T05901,18-03-2024 00:39:14,001114,05-10-2000,Male,Government Services,Metro Transit,Control,Digital_Wallet,None,None,Revolut,259.65,Successful,In_Store,Yes,None,No,High,Metro Transit,Computer,WINTER25,3.2.1,580,Fairview
