Transaction_Timestamp,MonthPeriod,Sector,Payment_Method,Transaction_Channel,Payment_Group,Transaction_Amount_GBP,Payment_Status,Customer_Segment,Device_Type,DayOfWeek,DayOfWeekNum,Hour,Quarter,Location
2025-07-03 07:11:04,2025-07,Government Services,Card,Online,Card/Bank Payment,321.71,Successful,Low,Mobile,Thursday,3,7,3,Kingsport
2024-02-07 02:08:47,2024-02,Retail,Cryptocurrency,Online,Mobile/Digital Payment,58.6,Successful,Medium,Computer,Wednesday,2,2,1,Black Lake
2024-10-05 06:41:45,2024-10,Retail,Card,In_Store,Card/Bank Payment,352.31,Successful,Medium,Computer,Saturday,5,6,4,Brandybrug
2025-04-12 03:04:12,2025-04,Entertainment,Virtual_Card,Online,Mobile/Digital Payment,37.01,Successful,Low,Laptop,Saturday,5,3,2,Brandybrug
2024-09-05 18:14:24,2024-09,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,431.72,Successful,Low,Computer,Thursday,3,18,3,Kingsport
2024-04-08 06:00:16,2024-04,Retail,Card,In_App,Card/Bank Payment,354.21,Successful,Medium,Laptop,Monday,0,6,2,Stonebridge
2025-02-14 01:11:18,2025-02,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,396.95,Successful,Low,Laptop,Friday,4,1,1,Oakridge
2024-03-20 07:23:56,2024-03,Retail,Virtual_Card,In_App,Mobile/Digital Payment,62.34,Successful,Low,Laptop,Wednesday,2,7,1,Westhaven
2024-01-02 05:50:50,2024-01,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,304.09,Successful,Low,Laptop,Tuesday,1,5,1,Riverton
2025-04-28 16:52:18,2025-04,Retail,Digital_Wallet,Online,Mobile/Digital Payment,59.53,Successful,Medium,Laptop,Monday,0,16,2,Eastmoor
2025-01-22 11:22:48,2025-01,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,154.88,Successful,High,Laptop,Wednesday,2,11,1,Oakridge
2024-12-23 21:10:03,2024-12,Government Services,Virtual_Card,Online,Mobile/Digital Payment,246.68,Successful,Low,Mobile,Monday,0,21,4,Eastmoor
2024-01-20 06:31:57,2024-01,Entertainment,Digital_Wallet,In_Store,Mobile/Digital Payment,475.58,Successful,Medium,POS_Terminal,Saturday,5,6,1,Kingsport
2025-12-12 15:13:46,2025-12,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,461.56,Successful,Medium,Mobile,Friday,4,15,4,Eastmoor
2025-04-18 22:44:01,2025-04,Retail,QR_Payment,In_App,Mobile/Digital Payment,79.78,Successful,Medium,POS_Terminal,Friday,4,22,2,Kingsport
2025-11-17 02:16:34,2025-11,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,498.41,Successful,High,Computer,Monday,0,2,4,Johnsville
2024-10-03 08:16:34,2024-10,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,190.2,Successful,Medium,Mobile,Thursday,3,8,4,Stonebridge
2025-11-15 19:28:42,2025-11,Government Services,Card,Online,Card/Bank Payment,163.09,Successful,Low,Laptop,Saturday,5,19,4,Eastmoor
2025-10-07 05:46:42,2025-10,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,298.2,Successful,High,Laptop,Tuesday,1,5,4,Stonebridge
2024-10-02 23:00:50,2024-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,499.26,Successful,Low,Computer,Wednesday,2,23,4,Fairview
2025-01-20 09:48:21,2025-01,Government Services,Card,Online,Card/Bank Payment,45.08,Successful,Low,Mobile,Monday,0,9,1,Brandybrug
2024-08-27 08:43:18,2024-08,Retail,Card,In_App,Card/Bank Payment,8.25,Successful,High,Laptop,Tuesday,1,8,3,Black Lake
2024-05-27 05:52:55,2024-05,Retail,QR_Payment,Online,Mobile/Digital Payment,52.0,Successful,Medium,Computer,Monday,0,5,2,Stonebridge
2024-06-05 03:02:09,2024-06,Government Services,QR_Payment,Online,Mobile/Digital Payment,84.4,Successful,Medium,Mobile,Wednesday,2,3,2,Riverton
2024-08-09 06:56:31,2024-08,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,472.25,Successful,Low,POS_Terminal,Friday,4,6,3,Westhaven
2025-05-04 00:09:48,2025-05,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,204.76,Successful,Low,Mobile,Sunday,6,0,2,Eastmoor
2024-04-12 23:41:04,2024-04,Telecom,Cryptocurrency,In_App,Mobile/Digital Payment,406.08,Successful,Low,Mobile,Friday,4,23,2,Westhaven
2024-04-03 16:37:38,2024-04,Retail,QR_Payment,In_App,Mobile/Digital Payment,428.51,Successful,Low,Mobile,Wednesday,2,16,2,Kingsport
2025-07-24 16:35:42,2025-07,Retail,Card,Online,Card/Bank Payment,21.77,Successful,Low,Computer,Thursday,3,16,3,Brandybrug
2024-11-05 09:21:58,2024-11,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,485.38,Successful,Low,Computer,Tuesday,1,9,4,Kingsport
2025-08-27 19:35:22,2025-08,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,35.9,Successful,Low,Laptop,Wednesday,2,19,3,Riverton
2024-12-16 22:04:50,2024-12,Retail,Cryptocurrency,Online,Mobile/Digital Payment,168.16,Successful,Low,POS_Terminal,Monday,0,22,4,Black Lake
2025-09-24 05:14:01,2025-09,Government Services,QR_Payment,In_App,Mobile/Digital Payment,368.23,Successful,Medium,Mobile,Wednesday,2,5,3,Brandybrug
2024-12-30 02:10:28,2024-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,436.76,Successful,Medium,Computer,Monday,0,2,4,Johnsville
2025-06-23 05:23:42,2025-06,Telecom,Digital_Wallet,Online,Mobile/Digital Payment,232.88,Successful,Medium,Laptop,Monday,0,5,2,Riverton
2025-07-25 15:34:23,2025-07,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,309.03,Successful,High,Mobile,Friday,4,15,3,Fairview
2025-03-28 11:46:09,2025-03,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,412.03,Successful,Medium,Laptop,Friday,4,11,1,Stonebridge
2024-12-05 21:39:57,2024-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,4.84,Successful,Medium,Computer,Thursday,3,21,4,Stonebridge
2025-09-20 23:54:10,2025-09,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,52.92,Successful,Low,Computer,Saturday,5,23,3,Westhaven
2024-07-29 07:12:04,2024-07,Retail,Digital_Wallet,Online,Mobile/Digital Payment,191.68,Successful,Medium,Computer,Monday,0,7,3,Kingsport
2025-09-20 17:57:17,2025-09,Telecom,Cryptocurrency,Online,Mobile/Digital Payment,351.81,Successful,Low,Mobile,Saturday,5,17,3,Johnsville
2024-06-10 22:27:52,2024-06,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,119.57,Successful,Low,Laptop,Monday,0,22,2,Johnsville
2025-03-25 21:07:00,2025-03,Retail,Card,In_App,Card/Bank Payment,219.57,Successful,Low,Laptop,Tuesday,1,21,1,Riverton
2024-01-02 00:14:05,2024-01,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,27.35,Successful,High,Computer,Tuesday,1,0,1,Johnsville
2025-10-03 09:41:12,2025-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,482.4,Successful,Medium,Computer,Friday,4,9,4,Johnsville
2025-09-10 09:59:17,2025-09,Retail,Virtual_Card,In_App,Mobile/Digital Payment,489.5,Successful,Low,Laptop,Wednesday,2,9,3,Oakridge
2025-08-18 12:13:03,2025-08,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,67.22,Successful,Medium,Mobile,Monday,0,12,3,Riverton
2025-01-09 23:38:25,2025-01,Government Services,Card,Online,Card/Bank Payment,206.05,Successful,High,Laptop,Thursday,3,23,1,Kingsport
2024-04-04 21:29:38,2024-04,Retail,Cryptocurrency,Online,Mobile/Digital Payment,263.67,Successful,Low,POS_Terminal,Thursday,3,21,2,Oakridge
2024-02-26 21:52:30,2024-02,Telecom,QR_Payment,In_App,Mobile/Digital Payment,357.57,Successful,Low,Computer,Monday,0,21,1,Eastmoor
2024-05-12 12:22:04,2024-05,Government Services,Card,In_Store,Card/Bank Payment,416.19,Successful,Low,Mobile,Sunday,6,12,2,Riverton
2025-06-16 04:00:11,2025-06,Government Services,QR_Payment,Online,Mobile/Digital Payment,263.3,Successful,Low,Mobile,Monday,0,4,2,Black Lake
2024-04-12 06:00:47,2024-04,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,317.29,Successful,High,POS_Terminal,Friday,4,6,2,Fairview
2024-01-12 10:53:04,2024-01,Government Services,Card,In_Store,Card/Bank Payment,424.71,Successful,Medium,Laptop,Friday,4,10,1,Johnsville
2024-11-05 23:56:02,2024-11,Government Services,Card,In_Store,Card/Bank Payment,48.45,Successful,Low,Laptop,Tuesday,1,23,4,Oakridge
2025-03-07 20:29:27,2025-03,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,273.1,Successful,Low,Laptop,Friday,4,20,1,Westhaven
2025-06-04 00:16:09,2025-06,Retail,QR_Payment,Online,Mobile/Digital Payment,487.44,Successful,Low,Computer,Wednesday,2,0,2,Oakridge
2024-01-24 19:02:39,2024-01,Retail,Card,In_Store,Card/Bank Payment,352.45,Successful,Medium,Computer,Wednesday,2,19,1,Johnsville
2025-10-07 11:07:23,2025-10,Retail,Card,In_Store,Card/Bank Payment,155.26,Successful,Low,POS_Terminal,Tuesday,1,11,4,Riverton
2025-03-13 00:02:03,2025-03,Retail,Card,In_App,Card/Bank Payment,295.78,Successful,High,Laptop,Thursday,3,0,1,Black Lake
2024-02-17 12:30:12,2024-02,Retail,Card,Online,Card/Bank Payment,99.86,Successful,Low,Laptop,Saturday,5,12,1,Stonebridge
2025-10-29 03:30:02,2025-10,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,194.49,Successful,High,POS_Terminal,Wednesday,2,3,4,Stonebridge
2024-08-29 09:52:19,2024-08,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,486.96,Successful,Medium,POS_Terminal,Thursday,3,9,3,Oakridge
2025-12-14 12:28:51,2025-12,Government Services,Card,In_Store,Card/Bank Payment,287.47,Successful,Medium,Laptop,Sunday,6,12,4,Kingsport
2024-02-13 07:18:09,2024-02,Retail,QR_Payment,In_App,Mobile/Digital Payment,249.73,Successful,Medium,Laptop,Tuesday,1,7,1,Fairview
2024-11-14 09:32:55,2024-11,Entertainment,Virtual_Card,In_Store,Mobile/Digital Payment,13.78,Successful,Medium,Mobile,Thursday,3,9,4,Kingsport
2025-03-29 18:31:37,2025-03,Government Services,Card,Online,Card/Bank Payment,350.71,Successful,Medium,Mobile,Saturday,5,18,1,Westhaven
2024-02-13 09:55:42,2024-02,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,122.15,Successful,Low,Laptop,Tuesday,1,9,1,Riverton
2025-09-03 00:50:00,2025-09,Retail,QR_Payment,In_App,Mobile/Digital Payment,257.29,Successful,Low,Mobile,Wednesday,2,0,3,Riverton
2025-06-22 22:03:18,2025-06,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,159.5,Successful,Low,POS_Terminal,Sunday,6,22,2,Stonebridge
2024-09-02 01:51:19,2024-09,Retail,Card,Online,Card/Bank Payment,386.76,Successful,Low,Mobile,Monday,0,1,3,Westhaven
2024-01-14 22:35:36,2024-01,Retail,Card,In_Store,Card/Bank Payment,313.38,Successful,High,Laptop,Sunday,6,22,1,Fairview
2025-09-19 20:06:32,2025-09,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,181.41,Successful,Low,Laptop,Friday,4,20,3,Johnsville
2024-09-28 10:01:14,2024-09,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,174.26,Successful,Medium,Computer,Saturday,5,10,3,Oakridge
2024-11-20 12:11:40,2024-11,Retail,Cryptocurrency,Online,Mobile/Digital Payment,478.19,Successful,Medium,Computer,Wednesday,2,12,4,Brandybrug
2025-04-05 08:07:17,2025-04,Government Services,Virtual_Card,Online,Mobile/Digital Payment,109.23,Successful,Low,Mobile,Saturday,5,8,2,Fairview
2025-02-26 15:22:31,2025-02,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,141.0,Successful,Medium,Laptop,Wednesday,2,15,1,Oakridge
2024-08-28 05:20:33,2024-08,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,416.57,Successful,Low,Computer,Wednesday,2,5,3,Riverton
2025-07-25 11:58:17,2025-07,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,19.6,Successful,Low,Mobile,Friday,4,11,3,Black Lake
2024-04-21 02:05:34,2024-04,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,4.46,Successful,Medium,Laptop,Sunday,6,2,2,Fairview
2025-08-15 09:45:37,2025-08,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,210.57,Successful,High,Laptop,Friday,4,9,3,Fairview
2025-12-07 08:13:02,2025-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,476.84,Successful,Medium,POS_Terminal,Sunday,6,8,4,Westhaven
2024-09-04 05:10:23,2024-09,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,150.28,Successful,High,Laptop,Wednesday,2,5,3,Johnsville
2024-10-04 16:34:20,2024-10,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,462.64,Successful,Medium,Mobile,Friday,4,16,4,Brandybrug
2024-07-19 06:09:37,2024-07,Government Services,Virtual_Card,Online,Mobile/Digital Payment,18.69,Successful,High,POS_Terminal,Friday,4,6,3,Riverton
2024-11-29 22:58:25,2024-11,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,272.19,Successful,Medium,POS_Terminal,Friday,4,22,4,Riverton
2025-11-02 01:05:31,2025-11,Retail,Cryptocurrency,Online,Mobile/Digital Payment,460.15,Successful,High,POS_Terminal,Sunday,6,1,4,Johnsville
2024-08-20 02:08:44,2024-08,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,418.32,Successful,Medium,Computer,Tuesday,1,2,3,Brandybrug
2025-02-27 22:59:00,2025-02,Government Services,QR_Payment,In_App,Mobile/Digital Payment,9.31,Successful,Low,Laptop,Thursday,3,22,1,Stonebridge
2025-06-17 20:43:13,2025-06,Entertainment,Virtual_Card,In_Store,Mobile/Digital Payment,108.62,Successful,Low,Laptop,Tuesday,1,20,2,Black Lake
2025-01-24 13:35:00,2025-01,Retail,QR_Payment,In_App,Mobile/Digital Payment,159.93,Successful,Medium,Computer,Friday,4,13,1,Eastmoor
2025-08-14 06:45:44,2025-08,Government Services,Card,In_Store,Card/Bank Payment,148.66,Successful,Medium,POS_Terminal,Thursday,3,6,3,Westhaven
2024-12-23 16:16:01,2024-12,Government Services,Card,In_Store,Card/Bank Payment,466.05,Successful,High,Mobile,Monday,0,16,4,Kingsport
2024-11-04 04:47:54,2024-11,Retail,Card,Online,Card/Bank Payment,186.74,Successful,Medium,Mobile,Monday,0,4,4,Brandybrug
2024-09-04 09:31:19,2024-09,Government Services,Card,Online,Card/Bank Payment,313.29,Successful,Low,Laptop,Wednesday,2,9,3,Westhaven
2025-08-11 20:06:31,2025-08,Government Services,QR_Payment,Online,Mobile/Digital Payment,187.44,Successful,Low,Mobile,Monday,0,20,3,Johnsville
2024-09-24 11:46:01,2024-09,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,21.59,Successful,High,POS_Terminal,Tuesday,1,11,3,Stonebridge
2024-04-30 04:52:27,2024-04,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,82.72,Successful,High,Computer,Tuesday,1,4,2,Oakridge
2024-06-13 18:04:08,2024-06,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,15.59,Successful,Medium,Laptop,Thursday,3,18,2,Stonebridge
2025-06-29 13:51:08,2025-06,Retail,Virtual_Card,Online,Mobile/Digital Payment,3.4,Successful,Medium,Laptop,Sunday,6,13,2,Fairview
2024-05-30 03:20:12,2024-05,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,458.37,Successful,Medium,POS_Terminal,Thursday,3,3,2,Stonebridge
2025-11-03 03:25:05,2025-11,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,59.26,Successful,Medium,Computer,Monday,0,3,4,Oakridge
2025-04-14 09:24:10,2025-04,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,180.14,Successful,Low,Computer,Monday,0,9,2,Riverton
2025-06-09 15:28:02,2025-06,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,183.98,Successful,High,Laptop,Monday,0,15,2,Fairview
2024-07-07 00:37:38,2024-07,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,308.84,Successful,High,Computer,Sunday,6,0,3,Brandybrug
2024-05-22 14:21:35,2024-05,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,54.83,Successful,Medium,POS_Terminal,Wednesday,2,14,2,Eastmoor
2024-07-20 15:03:53,2024-07,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,332.9,Successful,Low,Computer,Saturday,5,15,3,Eastmoor
2025-03-29 18:06:16,2025-03,Government Services,Card,In_App,Card/Bank Payment,262.41,Successful,Medium,Laptop,Saturday,5,18,1,Fairview
2024-11-20 19:22:39,2024-11,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,397.49,Successful,High,POS_Terminal,Wednesday,2,19,4,Brandybrug
2024-01-08 02:48:18,2024-01,Government Services,QR_Payment,In_App,Mobile/Digital Payment,235.86,Successful,Medium,POS_Terminal,Monday,0,2,1,Johnsville
2024-11-10 18:24:36,2024-11,Retail,QR_Payment,In_Store,Mobile/Digital Payment,47.23,Successful,High,POS_Terminal,Sunday,6,18,4,Eastmoor
2024-03-07 17:09:01,2024-03,Retail,Card,Online,Card/Bank Payment,356.43,Successful,Low,POS_Terminal,Thursday,3,17,1,Stonebridge
2025-05-28 08:39:14,2025-05,Retail,Card,In_App,Card/Bank Payment,218.91,Successful,Low,Mobile,Wednesday,2,8,2,Riverton
2025-03-16 03:32:42,2025-03,Telecom,Card,In_Store,Card/Bank Payment,168.05,Successful,Low,Laptop,Sunday,6,3,1,Johnsville
2025-07-27 04:40:13,2025-07,Retail,QR_Payment,In_Store,Mobile/Digital Payment,168.09,Successful,Medium,Computer,Sunday,6,4,3,Westhaven
2025-09-08 15:38:59,2025-09,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,58.26,Successful,Medium,Laptop,Monday,0,15,3,Brandybrug
2024-05-03 14:00:46,2024-05,Government Services,Card,In_Store,Card/Bank Payment,326.6,Successful,Medium,Mobile,Friday,4,14,2,Kingsport
2025-04-11 14:58:26,2025-04,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,221.98,Successful,Low,Computer,Friday,4,14,2,Westhaven
2024-07-10 12:56:39,2024-07,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,91.06,Successful,Low,Mobile,Wednesday,2,12,3,Johnsville
2025-03-03 00:57:03,2025-03,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,290.49,Successful,Low,Computer,Monday,0,0,1,Riverton
2025-04-01 10:03:54,2025-04,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,195.63,Successful,Low,POS_Terminal,Tuesday,1,10,2,Westhaven
2025-11-24 06:24:18,2025-11,Retail,QR_Payment,In_App,Mobile/Digital Payment,214.07,Successful,Low,Mobile,Monday,0,6,4,Black Lake
2025-04-30 13:15:06,2025-04,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,174.5,Successful,Medium,Mobile,Wednesday,2,13,2,Stonebridge
2025-12-23 08:20:06,2025-12,Retail,Virtual_Card,In_App,Mobile/Digital Payment,486.85,Successful,Low,Laptop,Tuesday,1,8,4,Riverton
2025-01-24 22:38:19,2025-01,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,250.35,Successful,Medium,Computer,Friday,4,22,1,Johnsville
2024-04-20 12:50:00,2024-04,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,464.51,Successful,Low,Laptop,Saturday,5,12,2,Eastmoor
2025-06-16 10:12:18,2025-06,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,343.03,Successful,High,Laptop,Monday,0,10,2,Johnsville
2024-09-22 01:04:06,2024-09,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,40.05,Successful,High,Computer,Sunday,6,1,3,Johnsville
2025-07-09 10:03:38,2025-07,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,4.92,Successful,High,POS_Terminal,Wednesday,2,10,3,Johnsville
2025-04-22 06:54:23,2025-04,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,482.03,Successful,Medium,Mobile,Tuesday,1,6,2,Westhaven
2025-01-30 17:20:40,2025-01,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,477.61,Successful,Medium,Computer,Thursday,3,17,1,Eastmoor
2024-03-01 07:04:42,2024-03,Retail,Digital_Wallet,Online,Mobile/Digital Payment,109.92,Successful,Medium,Computer,Friday,4,7,1,Stonebridge
2025-11-21 19:46:51,2025-11,Retail,QR_Payment,In_Store,Mobile/Digital Payment,274.44,Successful,Low,Laptop,Friday,4,19,4,Kingsport
2025-08-14 21:41:39,2025-08,Retail,Virtual_Card,Online,Mobile/Digital Payment,70.16,Successful,High,Mobile,Thursday,3,21,3,Riverton
2024-10-11 00:56:36,2024-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,367.99,Successful,Medium,Laptop,Friday,4,0,4,Johnsville
2024-07-26 13:37:08,2024-07,Telecom,QR_Payment,In_Store,Mobile/Digital Payment,234.22,Successful,Medium,POS_Terminal,Friday,4,13,3,Westhaven
2025-10-07 22:24:40,2025-10,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,127.58,Successful,Low,Computer,Tuesday,1,22,4,Fairview
2024-12-06 06:57:42,2024-12,Retail,Card,In_Store,Card/Bank Payment,497.49,Successful,Medium,POS_Terminal,Friday,4,6,4,Black Lake
2024-04-11 09:01:17,2024-04,Retail,QR_Payment,In_Store,Mobile/Digital Payment,159.33,Successful,Low,POS_Terminal,Thursday,3,9,2,Oakridge
2024-08-10 16:43:51,2024-08,Retail,Card,In_App,Card/Bank Payment,8.27,Successful,High,Computer,Saturday,5,16,3,Stonebridge
2024-05-27 21:23:37,2024-05,Retail,Virtual_Card,Online,Mobile/Digital Payment,18.2,Successful,Low,POS_Terminal,Monday,0,21,2,Brandybrug
2024-10-29 01:02:48,2024-10,Retail,Card,In_App,Card/Bank Payment,275.35,Successful,Medium,Laptop,Tuesday,1,1,4,Westhaven
2024-07-12 17:29:03,2024-07,Retail,QR_Payment,In_App,Mobile/Digital Payment,284.98,Successful,Medium,Mobile,Friday,4,17,3,Fairview
2024-01-03 01:14:21,2024-01,Government Services,Card,In_App,Card/Bank Payment,331.85,Successful,High,Laptop,Wednesday,2,1,1,Stonebridge
2024-04-21 11:53:32,2024-04,Retail,Card,Online,Card/Bank Payment,444.96,Successful,Medium,POS_Terminal,Sunday,6,11,2,Black Lake
2025-02-21 13:15:39,2025-02,Telecom,Card,Online,Card/Bank Payment,66.5,Successful,High,Mobile,Friday,4,13,1,Riverton
2024-10-24 20:36:23,2024-10,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,146.44,Successful,Medium,Mobile,Thursday,3,20,4,Black Lake
2025-11-02 11:13:51,2025-11,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,132.52,Successful,Low,Computer,Sunday,6,11,4,Johnsville
2025-12-03 14:14:33,2025-12,Entertainment,Virtual_Card,In_Store,Mobile/Digital Payment,162.77,Successful,Low,POS_Terminal,Wednesday,2,14,4,Oakridge
2024-10-10 13:19:57,2024-10,Government Services,Card,Online,Card/Bank Payment,474.13,Successful,Medium,Mobile,Thursday,3,13,4,Riverton
2024-02-11 07:45:54,2024-02,Government Services,QR_Payment,Online,Mobile/Digital Payment,8.79,Successful,Low,Laptop,Sunday,6,7,1,Black Lake
2025-12-25 19:38:02,2025-12,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,457.53,Successful,Medium,Unknown,Thursday,3,19,4,Riverton
